UnderlyingSymbol,UnderlyingPrice,OptionSymbol,DataDate,Last,Delta,Vega,Multiplier,Signal
AAPL,206.49,AAPL210115C00190000,08/26/2019,35.33,0.6459,86.3034,100,-1
AAPL,206.49,AAPL210115P00190000,08/26/2019,18.87,-0.3253,86.1914,100,1
AAPL,206.49,AAPL210115C00195000,08/26/2019,32.95,0.6191,88.8341,100,1
AAPL,206.49,AAPL210115P00195000,08/26/2019,20.56,-0.3531,88.8198,100,-1
AAPL,206.49,AAPL210115C00200000,08/26/2019,29.69,0.592,90.8976,100,-1
AAPL,206.49,AAPL210115P00200000,08/26/2019,22.7,-0.3809,90.9317,100,1
AAPL,206.49,AAPL210115C00205000,08/26/2019,27.19,0.5644,92.5056,100,1
AAPL,206.49,AAPL210115P00205000,08/26/2019,25.45,-0.409,92.5587,100,-1
AAPL,206.49,AAPL210115C00210000,08/26/2019,24.55,0.535,93.6823,100,-1
AAPL,206.49,AAPL210115P00210000,08/26/2019,27.75,-0.4378,93.6986,100,1
AAPL,206.49,AAPL210115C00215000,08/26/2019,22.95,0.5069,94.2969,100,1
AAPL,206.49,AAPL210115P00215000,08/26/2019,32.1,-0.4678,94.3268,100,1
AAPL,206.49,AAPL210115C00220000,08/26/2019,21.2,0.481,94.4236,100,-1
AAPL,206.49,AAPL210115P00220000,08/26/2019,35.1,-0.4972,94.3938,100,-1
AAPL,206.49,AAPL210115C00225000,08/26/2019,18.78,0.4532,94.0907,100,1
AAPL,206.49,AAPL210115P00225000,08/26/2019,36.82,-0.5241,93.9801,100,-1
AAPL,206.49,AAPL210115C00230000,08/26/2019,17.2,0.4279,93.365,100,1
AAPL,206.49,AAPL210115P00230000,08/26/2019,39.59,-0.5564,92.8816,100,-1
AAPL,206.49,AAPL210115C00235000,08/26/2019,15.49,0.3954,91.8375,100,1
AAPL,206.49,AAPL210115P00235000,08/26/2019,49.55,-0.5788,91.7289,100,1
AAPL,206.49,AAPL210115C00240000,08/26/2019,12.5,0.3728,90.3685,100,1
AAPL,206.49,AAPL210115P00240000,08/26/2019,41.25,-0.6066,89.8434,100,-1
AAPL,206.49,AAPL210115C00245000,08/26/2019,12.65,0.3426,87.886,100,-1
AAPL,206.49,AAPL210115P00245000,08/26/2019,46.55,-0.6309,87.7809,100,-1
AAPL,206.49,AAPL210115C00250000,08/26/2019,11.5,0.3184,85.458,100,-1
AAPL,206.49,AAPL210115P00250000,08/26/2019,52.65,-0.6385,87.0572,100,-1
AAPL,206.49,AAPL210115C00255000,08/26/2019,10.15,0.2947,82.6797,100,-1
AAPL,206.49,AAPL210115P00255000,08/26/2019,57.35,-0.6714,83.4464,100,1
AAPL,206.49,AAPL210115C00260000,08/26/2019,9.25,0.2646,78.5663,100,-1
AAPL,206.49,AAPL210115P00260000,08/26/2019,56.57,-0.6936,80.59,100,1
AAPL,206.49,AAPL210115C00265000,08/26/2019,8.1,0.2504,76.4012,100,1
AAPL,206.49,AAPL210115P00265000,08/26/2019,64.7,-0.7116,77.9997,100,1
AAPL,206.49,AAPL210115C00270000,08/26/2019,7.35,0.2298,72.972,100,1
AAPL,206.49,AAPL210115P00270000,08/26/2019,64.45,-0.7299,75.1074,100,-1
AAPL,206.49,AAPL210115C00280000,08/26/2019,5.1,0.1938,66.1364,100,-1
AAPL,206.49,AAPL210115P00280000,08/26/2019,64.45,-0.7609,69.6125,100,-1
AAPL,206.49,AAPL210115C00290000,08/26/2019,4.8,0.1623,59.1908,100,1
AAPL,206.49,AAPL210115P00290000,08/26/2019,104.45,-0.7865,64.4549,100,-1
AAPL,206.49,AAPL210115C00300000,08/26/2019,3.8,0.1329,51.8407,100,-1
AAPL,206.49,AAPL210115P00300000,08/26/2019,96.55,-0.8062,60.0987,100,-1
AAPL,206.49,AAPL210115C00310000,08/26/2019,3,0.1157,47.058,100,-1
AAPL,206.49,AAPL210115P00310000,08/26/2019,108.19,-0.8192,57.0012,100,1
AAPL,206.49,AAPL210115C00320000,08/26/2019,2.09,0.0974,41.6059,100,-1
AAPL,206.49,AAPL210115P00320000,08/26/2019,109.05,-0.8282,54.7406,100,-1
AAPL,206.49,AAPL210115C00330000,08/26/2019,1.93,0.081,36.283,100,1
AAPL,206.49,AAPL210115P00330000,08/26/2019,116.95,-0.856,47.2392,100,-1
AAPL,206.49,AAPL210115C00340000,08/26/2019,1.79,0.0647,30.5653,100,-1
AAPL,206.49,AAPL210115P00340000,08/26/2019,139.49,-0.872,42.5003,100,-1
AAPL,206.49,AAPL210115C00350000,08/26/2019,1.25,0.0539,26.4958,100,1
AAPL,206.49,AAPL210115P00350000,08/26/2019,143.2,-0.8859,38.0797,100,1
AAPL,206.49,AAPL210115C00360000,08/26/2019,1.06,0.0448,22.8645,100,-1
AAPL,206.49,AAPL210115P00360000,08/26/2019,182.01,-0.898,33.9934,100,1
AAPL,206.49,AAPL210115C00370000,08/26/2019,0.95,0.0367,19.4758,100,-1
AAPL,206.49,AAPL210115P00370000,08/26/2019,172.92,-0.9085,30.2456,100,-1
AAPL,206.49,AAPL210115C00380000,08/26/2019,0.72,0.0329,17.789,100,1
AAPL,206.49,AAPL210115P00380000,08/26/2019,168.06,-0.9176,26.8316,100,1
AAPL,206.49,AAPL210618C00075000,08/26/2019,129,0.9456,10.4328,100,1
AAPL,206.49,AAPL210618P00075000,08/26/2019,0.7,-0.0137,9.6981,100,-1
AAPL,206.49,AAPL210618C00080000,08/26/2019,121.65,0.9405,13.4178,100,1
AAPL,206.49,AAPL210618P00080000,08/26/2019,0.77,-0.0167,11.474,100,-1
AAPL,206.49,AAPL210618C00085000,08/26/2019,118.04,0.9344,16.7738,100,-1
AAPL,206.49,AAPL210618P00085000,08/26/2019,1,-0.0216,14.2553,100,-1
AAPL,206.49,AAPL210618C00090000,08/26/2019,127,0.9273,20.4633,100,-1
AAPL,206.49,AAPL210618P00090000,08/26/2019,1.17,-0.0255,16.4258,100,-1
AAPL,206.49,AAPL210618C00095000,08/26/2019,114.83,0.9192,24.4417,100,1
AAPL,206.49,AAPL210618P00095000,08/26/2019,1.31,-0.0325,20.0631,100,-1
AAPL,206.49,AAPL210618C00100000,08/26/2019,104.9,0.9101,28.6594,100,-1
AAPL,206.49,AAPL210618P00100000,08/26/2019,1.7,-0.0365,22.0873,100,-1
AAPL,206.49,AAPL210618C00105000,08/26/2019,99,0.9,33.0642,100,-1
AAPL,206.49,AAPL210618P00105000,08/26/2019,2.62,-0.0433,25.3524,100,-1
AAPL,206.49,AAPL210618C00110000,08/26/2019,98.79,0.889,37.6033,100,-1
AAPL,206.49,AAPL210618P00110000,08/26/2019,2.06,-0.0556,30.9079,100,1
AAPL,206.49,AAPL210618C00115000,08/26/2019,80.5,0.8779,41.9513,100,-1
AAPL,206.49,AAPL210618P00115000,08/26/2019,3.25,-0.0631,34.133,100,-1
AAPL,206.49,AAPL210618C00120000,08/26/2019,95,0.8703,44.7696,100,-1
AAPL,206.49,AAPL210618P00120000,08/26/2019,3.3,-0.0784,40.297,100,1
AAPL,206.49,AAPL210618C00125000,08/26/2019,89.7,0.8622,47.6605,100,-1
AAPL,206.49,AAPL210618P00125000,08/26/2019,4.5,-0.0865,43.3653,100,-1
AAPL,206.49,AAPL210618C00130000,08/26/2019,79.25,0.8499,51.8801,100,-1
AAPL,206.49,AAPL210618P00130000,08/26/2019,5.5,-0.0984,47.6777,100,-1
AAPL,206.49,AAPL210618C00135000,08/26/2019,72.83,0.8393,55.3357,100,1
AAPL,206.49,AAPL210618P00135000,08/26/2019,5.9,-0.1084,51.1267,100,-1
AAPL,206.49,AAPL210618C00140000,08/26/2019,72.47,0.8262,59.3825,100,-1
AAPL,206.49,AAPL210618P00140000,08/26/2019,7.4,-0.1298,58.0184,100,-1
AAPL,206.49,AAPL210618C00145000,08/26/2019,65.1,0.8124,63.421,100,-1
AAPL,206.49,AAPL210618P00145000,08/26/2019,6.44,-0.1456,62.6888,100,-1
AAPL,206.49,AAPL210618C00150000,08/26/2019,65.2,0.799,67.093,100,-1
AAPL,206.49,AAPL210618P00150000,08/26/2019,9.2,-0.16,66.6894,100,-1
AAPL,206.49,AAPL210618C00155000,08/26/2019,61.17,0.7798,72.0317,100,1
AAPL,206.49,AAPL210618P00155000,08/26/2019,10.15,-0.1769,71.0737,100,-1
AAPL,206.49,AAPL210618C00160000,08/26/2019,57.25,0.7647,75.6232,100,-1
AAPL,206.49,AAPL210618P00160000,08/26/2019,11.63,-0.1953,75.4953,100,-1
AAPL,206.49,AAPL210618C00165000,08/26/2019,50.84,0.7417,80.645,100,1
AAPL,206.49,AAPL210618P00165000,08/26/2019,10.88,-0.2159,80.0147,100,1
AAPL,206.49,AAPL210618C00170000,08/26/2019,47.31,0.7233,84.3061,100,-1
AAPL,206.49,AAPL210618P00170000,08/26/2019,14.6,-0.236,84.0638,100,1
AAPL,206.49,AAPL210618C00175000,08/26/2019,46,0.7013,88.2593,100,-1
AAPL,206.49,AAPL210618P00175000,08/26/2019,15.9,-0.2595,88.2958,100,1
AAPL,206.49,AAPL210618C00180000,08/26/2019,44.5,0.6789,91.8627,100,1
AAPL,206.49,AAPL210618P00180000,08/26/2019,18.05,-0.28,91.6179,100,-1
AAPL,206.49,AAPL210618C00185000,08/26/2019,39.5,0.6569,94.9902,100,1
AAPL,206.49,AAPL210618P00185000,08/26/2019,17.22,-0.3037,94.989,100,-1
AAPL,206.49,AAPL210618C00190000,08/26/2019,38.4,0.6338,97.849,100,1
AAPL,206.49,AAPL210618P00190000,08/26/2019,22.85,-0.3268,97.8487,100,1
AAPL,206.49,AAPL210618C00195000,08/26/2019,35.96,0.6099,100.3595,100,-1
AAPL,206.49,AAPL210618P00195000,08/26/2019,25.4,-0.3506,100.3555,100,-1
AAPL,206.49,AAPL210618C00200000,08/26/2019,33.5,0.5848,102.5239,100,-1
AAPL,206.49,AAPL210618P00200000,08/26/2019,27.2,-0.3756,102.5159,100,1
AAPL,206.49,AAPL210618C00205000,08/26/2019,30.49,0.5609,104.146,100,-1
AAPL,206.49,AAPL210618P00205000,08/26/2019,28.7,-0.3989,104.1,100,-1
AAPL,206.49,AAPL210618C00210000,08/26/2019,29.02,0.5359,105.3872,100,1
AAPL,206.49,AAPL210618P00210000,08/26/2019,31.73,-0.4233,105.3311,100,-1
AAPL,206.49,AAPL210618C00215000,08/26/2019,27.2,0.5087,106.22,100,-1
AAPL,206.49,AAPL210618P00215000,08/26/2019,33.77,-0.4477,106.128,100,-1
AAPL,206.49,AAPL210618C00220000,08/26/2019,24.4,0.4868,106.4974,100,1
AAPL,206.49,AAPL210618P00220000,08/26/2019,38.65,-0.4721,106.4886,100,-1
AAPL,206.49,AAPL210618C00225000,08/26/2019,22,0.4624,106.3967,100,1
AAPL,206.49,AAPL210618P00225000,08/26/2019,40.1,-0.4967,106.4154,100,-1
AAPL,206.49,AAPL210618C00230000,08/26/2019,18.5,0.4376,105.8507,100,-1
AAPL,206.49,AAPL210618P00230000,08/26/2019,45.65,-0.5192,105.9645,100,1
AAPL,206.49,AAPL210618C00235000,08/26/2019,18.6,0.4134,104.8851,100,-1
AAPL,206.49,AAPL210618P00235000,08/26/2019,51.25,-0.5424,105.1092,100,1
AAPL,206.49,AAPL210618C00240000,08/26/2019,15.73,0.3885,103.4432,100,-1
AAPL,206.49,AAPL210618P00240000,08/26/2019,42.63,-0.5648,103.9115,100,1
AAPL,206.49,AAPL210618C00245000,08/26/2019,15.87,0.368,101.9049,100,1
AAPL,206.49,AAPL210618P00245000,08/26/2019,51.05,-0.5866,102.3849,100,1
AAPL,206.49,AAPL210618C00250000,08/26/2019,14.5,0.3474,100.0414,100,1
AAPL,206.49,AAPL210618P00250000,08/26/2019,56,-0.6068,100.6526,100,-1
AAPL,206.49,AAPL210618C00260000,08/26/2019,12.32,0.3026,94.8453,100,-1
AAPL,206.49,AAPL210618P00260000,08/26/2019,71,-0.6465,96.3345,100,1
AAPL,206.49,AAPL210618C00270000,08/26/2019,10.26,0.262,88.7264,100,1
AAPL,206.49,AAPL210618P00270000,08/26/2019,74.7,-0.6812,91.5124,100,-1
AAPL,206.49,AAPL210618C00280000,08/26/2019,8.1,0.2218,81.2394,100,1
AAPL,206.49,AAPL210618P00280000,08/26/2019,79.67,-0.71,86.7406,100,1
AAPL,206.49,AAPL210618C00290000,08/26/2019,7.12,0.1962,75.6874,100,1
AAPL,206.49,AAPL210618P00290000,08/26/2019,88.1,-0.7382,81.3671,100,1
AAPL,206.49,AAPL210618C00300000,08/26/2019,5.52,0.1702,69.376,100,1
AAPL,206.49,AAPL210618P00300000,08/26/2019,92,-0.7581,77.1229,100,-1
AAPL,206.49,AAPL210618C00310000,08/26/2019,3.9,0.1409,61.3391,100,1
AAPL,206.49,AAPL210618P00310000,08/26/2019,106,-0.7741,73.4064,100,-1
AAPL,206.49,AAPL210618C00320000,08/26/2019,3.62,0.1178,54.245,100,-1
AAPL,206.49,AAPL210618P00320000,08/26/2019,115,-0.7923,68.8619,100,-1
MSFT,135.45,MSFT190830C00100000,08/26/2019,38.26,1,0,100,1
MSFT,135.45,MSFT190830P00100000,08/26/2019,0,0,0,100,-1
MSFT,135.45,MSFT190830C00105000,08/26/2019,28.05,1,0,100,-1
MSFT,135.45,MSFT190830P00105000,08/26/2019,0.01,0,0,100,-1
MSFT,135.45,MSFT190830C00110000,08/26/2019,23.65,1,0.0005,100,1
MSFT,135.45,MSFT190830P00110000,08/26/2019,0.02,0,0.0013,100,-1
MSFT,135.45,MSFT190830C00111000,08/26/2019,0,1,0.001,100,-1
MSFT,135.45,MSFT190830P00111000,08/26/2019,0.02,0,0.0026,100,-1
MSFT,135.45,MSFT190830C00112000,08/26/2019,0,1,0.0022,100,1
MSFT,135.45,MSFT190830P00112000,08/26/2019,0,-0.0001,0.0051,100,1
MSFT,135.45,MSFT190830C00113000,08/26/2019,0,0.9999,0.0044,100,1
MSFT,135.45,MSFT190830P00113000,08/26/2019,0.02,-0.0002,0.0096,100,-1
MSFT,135.45,MSFT190830C00114000,08/26/2019,0,0.9998,0.0086,100,-1
MSFT,135.45,MSFT190830P00114000,08/26/2019,0.03,-0.0004,0.0174,100,1
MSFT,135.45,MSFT190830C00115000,08/26/2019,19.7,0.9997,0.0162,100,-1
MSFT,135.45,MSFT190830P00115000,08/26/2019,0.02,-0.0007,0.0303,100,-1
MSFT,135.45,MSFT190830C00116000,08/26/2019,21.07,0.9994,0.0291,100,1
MSFT,135.45,MSFT190830P00116000,08/26/2019,0.05,-0.0012,0.0512,100,1
MSFT,135.45,MSFT190830C00117000,08/26/2019,0,0.9988,0.0506,100,-1
MSFT,135.45,MSFT190830P00117000,08/26/2019,0.05,-0.002,0.0838,100,1
MSFT,135.45,MSFT190830C00118000,08/26/2019,20.25,0.9979,0.0849,100,-1
MSFT,135.45,MSFT190830P00118000,08/26/2019,0.07,-0.0034,0.1328,100,-1
MSFT,135.45,MSFT190830C00119000,08/26/2019,15.7,0.9965,0.1376,100,1
MSFT,135.45,MSFT190830P00119000,08/26/2019,0.08,-0.0055,0.204,100,-1
MSFT,135.45,MSFT190830C00120000,08/26/2019,14.95,0.9941,0.2156,100,-1
MSFT,135.45,MSFT190830P00120000,08/26/2019,0.06,-0.0087,0.3042,100,-1
MSFT,135.45,MSFT190830C00121000,08/26/2019,12.9,0.9906,0.3267,100,1
MSFT,135.45,MSFT190830P00121000,08/26/2019,0.07,-0.0133,0.4405,100,-1
MSFT,135.45,MSFT190830C00122000,08/26/2019,12.2,0.9854,0.4794,100,-1
MSFT,135.45,MSFT190830P00122000,08/26/2019,0.08,-0.0197,0.6199,100,1
MSFT,135.45,MSFT190830C00123000,08/26/2019,10.9,0.9779,0.6817,100,1
MSFT,135.45,MSFT190830P00123000,08/26/2019,0.1,-0.0287,0.8482,100,-1
MSFT,135.45,MSFT190830C00124000,08/26/2019,9.8,0.9675,0.9401,100,-1
MSFT,135.45,MSFT190830P00124000,08/26/2019,0.12,-0.0346,0.9905,100,1
MSFT,135.45,MSFT190830C00125000,08/26/2019,10.3,0.9536,1.2581,100,1
MSFT,135.45,MSFT190830P00125000,08/26/2019,0.14,-0.0448,1.2235,100,-1
MSFT,135.45,MSFT190830C00126000,08/26/2019,9.05,0.9353,1.6351,100,1
MSFT,135.45,MSFT190830P00126000,08/26/2019,0.17,-0.0575,1.4921,100,1
MSFT,135.45,MSFT190830C00127000,08/26/2019,8.09,0.9121,2.065,100,1
MSFT,135.45,MSFT190830P00127000,08/26/2019,0.24,-0.0709,1.7542,100,1
MSFT,135.45,MSFT190830C00128000,08/26/2019,7.4,0.8902,2.4301,100,1
MSFT,135.45,MSFT190830P00128000,08/26/2019,0.26,-0.0882,2.071,100,1
MSFT,135.45,MSFT190830C00129000,08/26/2019,6.35,0.866,2.7966,100,1
MSFT,135.45,MSFT190830P00129000,08/26/2019,0.34,-0.1137,2.4916,100,1
MSFT,135.45,MSFT190830C00130000,08/26/2019,5.55,0.8395,3.1554,100,1
MSFT,135.45,MSFT190830P00130000,08/26/2019,0.44,-0.1453,2.9538,100,1
MSFT,135.45,MSFT190830C00131000,08/26/2019,4.9,0.8013,3.6091,100,1
MSFT,135.45,MSFT190830P00131000,08/26/2019,0.54,-0.1843,3.4469,100,1
MSFT,135.45,MSFT190830C00132000,08/26/2019,4.05,0.7554,4.0657,100,-1
MSFT,135.45,MSFT190830P00132000,08/26/2019,0.68,-0.23,3.9304,100,-1
MSFT,135.45,MSFT190830C00133000,08/26/2019,3.4,0.6987,4.5095,100,-1
MSFT,135.45,MSFT190830P00133000,08/26/2019,0.9,-0.2907,4.4359,100,1
MSFT,135.45,MSFT190830C00134000,08/26/2019,2.6,0.6295,4.8895,100,1
MSFT,135.45,MSFT190830P00134000,08/26/2019,1.19,-0.3645,4.8631,100,1
MSFT,135.45,MSFT190830C00135000,08/26/2019,2.01,0.5489,5.1251,100,1
MSFT,135.45,MSFT190830P00135000,08/26/2019,1.56,-0.4492,5.122,100,-1
MSFT,135.45,MSFT190830C00136000,08/26/2019,1.45,0.458,5.1353,100,1
MSFT,135.45,MSFT190830P00136000,08/26/2019,2,-0.5451,5.1309,100,1
MSFT,135.45,MSFT190830C00137000,08/26/2019,0.97,0.3603,4.8442,100,1
MSFT,135.45,MSFT190830P00137000,08/26/2019,2.66,-0.6478,4.8053,100,1
MSFT,135.45,MSFT190830C00138000,08/26/2019,0.6,0.2658,4.2466,100,-1
MSFT,135.45,MSFT190830P00138000,08/26/2019,3.38,-0.756,4.06,100,-1
MSFT,135.45,MSFT190830C00139000,08/26/2019,0.36,0.1836,3.4385,100,1
MSFT,135.45,MSFT190830P00139000,08/26/2019,4.31,-0.8429,3.1118,100,1
MSFT,135.45,MSFT190830C00140000,08/26/2019,0.2,0.1143,2.5019,100,-1
MSFT,135.45,MSFT190830P00140000,08/26/2019,4.9,-0.9147,2.0187,100,-1
MSFT,135.45,MSFT190830C00141000,08/26/2019,0.11,0.0671,1.6827,100,-1
MSFT,135.45,MSFT190830P00141000,08/26/2019,5.75,-0.9526,1.2799,100,-1
MSFT,135.45,MSFT190830C00142000,08/26/2019,0.06,0.0437,1.1977,100,-1
MSFT,135.45,MSFT190830P00142000,08/26/2019,6.88,-0.9755,0.7448,100,1
MSFT,135.45,MSFT190830C00143000,08/26/2019,0.04,0.0304,0.8907,100,1
MSFT,135.45,MSFT190830P00143000,08/26/2019,8.63,-0.9882,0.3986,100,1
MSFT,135.45,MSFT190830C00144000,08/26/2019,0.02,0.0171,0.5476,100,1
MSFT,135.45,MSFT190830P00144000,08/26/2019,9.2,-0.9947,0.1965,100,-1
MSFT,135.45,MSFT190830C00145000,08/26/2019,0.02,0.0091,0.3185,100,1
MSFT,135.45,MSFT190830P00145000,08/26/2019,10,-0.9978,0.0894,100,-1
MSFT,135.45,MSFT190830C00146000,08/26/2019,0.01,0.0047,0.1755,100,-1
MSFT,135.45,MSFT190830P00146000,08/26/2019,8.5,-0.9991,0.0376,100,1
MSFT,135.45,MSFT190830C00147000,08/26/2019,0.02,0.0023,0.0917,100,1
MSFT,135.45,MSFT190830P00147000,08/26/2019,9.55,-0.9997,0.0146,100,1
MSFT,135.45,MSFT190830C00148000,08/26/2019,0.01,0.001,0.0455,100,-1
MSFT,135.45,MSFT190830P00148000,08/26/2019,10.2,-0.9999,0.0053,100,-1
MSFT,135.45,MSFT190830C00149000,08/26/2019,0.02,0.0005,0.0214,100,1
MSFT,135.45,MSFT190830P00149000,08/26/2019,10.44,-1,0.0018,100,1
MSFT,135.45,MSFT190830C00150000,08/26/2019,0.01,0.0002,0.0096,100,-1
MSFT,135.45,MSFT190830P00150000,08/26/2019,0,-1,0.0006,100,1
MSFT,135.45,MSFT190830C00152500,08/26/2019,0,0,0.001,100,1
MSFT,135.45,MSFT190830P00152500,08/26/2019,0,-1,0,100,-1
MSFT,135.45,MSFT190830C00155000,08/26/2019,0.01,0,0.0001,100,-1
MSFT,135.45,MSFT190830P00155000,08/26/2019,21.45,-1,0,100,1
MSFT,135.45,MSFT190830C00157500,08/26/2019,0.01,0,0,100,1
MSFT,135.45,MSFT190830P00157500,08/26/2019,24.15,-1,0,100,-1
MSFT,135.45,MSFT190830C00160000,08/26/2019,0.01,0,0,100,1
MSFT,135.45,MSFT190830P00160000,08/26/2019,26.1,-1,0,100,-1
MSFT,135.45,MSFT190906C00100000,08/26/2019,37.8,1,0.0001,100,-1
MSFT,135.45,MSFT190906P00100000,08/26/2019,0,0,0.0045,100,1
MSFT,135.45,MSFT190906C00105000,08/26/2019,0,1,0.0023,100,1
MSFT,135.45,MSFT190906P00105000,08/26/2019,0.03,-0.0005,0.0415,100,-1
MSFT,135.45,MSFT190906C00110000,08/26/2019,26.97,0.9996,0.035,100,1
MSFT,135.45,MSFT190906P00110000,08/26/2019,0.04,-0.0035,0.2425,100,1
MSFT,135.45,MSFT190906C00115000,08/26/2019,20.03,0.9957,0.2854,100,1
MSFT,135.45,MSFT190906P00115000,08/26/2019,0.08,-0.0167,0.9459,100,1
MSFT,135.45,MSFT190906C00120000,08/26/2019,15.1,0.9749,1.3377,100,1
MSFT,135.45,MSFT190906P00120000,08/26/2019,0.18,-0.0392,1.9309,100,-1
MSFT,135.45,MSFT190906C00121000,08/26/2019,0,0.9661,1.7149,100,-1
MSFT,135.45,MSFT190906P00121000,08/26/2019,0.21,-0.0409,1.9995,100,-1
MSFT,135.45,MSFT190906C00122000,08/26/2019,14.4,0.9551,2.157,100,1
MSFT,135.45,MSFT190906P00122000,08/26/2019,0.24,-0.0535,2.4817,100,1
MSFT,135.45,MSFT190906C00123000,08/26/2019,12.25,0.9439,2.5757,100,1
MSFT,135.45,MSFT190906P00123000,08/26/2019,0.31,-0.0643,2.8645,100,1
MSFT,135.45,MSFT190906C00124000,08/26/2019,12.9,0.9105,3.6843,100,-1
MSFT,135.45,MSFT190906P00124000,08/26/2019,0.39,-0.0749,3.2232,100,-1
MSFT,135.45,MSFT190906C00125000,08/26/2019,10.55,0.8978,4.0625,100,1
MSFT,135.45,MSFT190906P00125000,08/26/2019,0.39,-0.0887,3.6602,100,-1
MSFT,135.45,MSFT190906C00126000,08/26/2019,9.1,0.8809,4.5353,100,-1
MSFT,135.45,MSFT190906P00126000,08/26/2019,0.5,-0.1048,4.139,100,1
MSFT,135.45,MSFT190906C00127000,08/26/2019,9,0.8631,4.997,100,1
MSFT,135.45,MSFT190906P00127000,08/26/2019,0.51,-0.1263,4.7262,100,-1
MSFT,135.45,MSFT190906C00128000,08/26/2019,7.85,0.8405,5.5335,100,-1
MSFT,135.45,MSFT190906P00128000,08/26/2019,0.7,-0.149,5.2901,100,1
MSFT,135.45,MSFT190906C00129000,08/26/2019,6.75,0.8134,6.1153,100,-1
MSFT,135.45,MSFT190906P00129000,08/26/2019,0.82,-0.1764,5.9038,100,1
MSFT,135.45,MSFT190906C00130000,08/26/2019,6.5,0.7819,6.7143,100,-1
MSFT,135.45,MSFT190906P00130000,08/26/2019,0.92,-0.207,6.512,100,1
MSFT,135.45,MSFT190906C00131000,08/26/2019,5.45,0.7434,7.3416,100,-1
MSFT,135.45,MSFT190906P00131000,08/26/2019,1.04,-0.2446,7.1582,100,1
MSFT,135.45,MSFT190906C00132000,08/26/2019,4.7,0.7029,7.8886,100,-1
MSFT,135.45,MSFT190906P00132000,08/26/2019,1.3,-0.2885,7.7818,100,1
MSFT,135.45,MSFT190906C00133000,08/26/2019,4.1,0.6557,8.3904,100,1
MSFT,135.45,MSFT190906P00133000,08/26/2019,1.55,-0.339,8.3416,100,1
MSFT,135.45,MSFT190906C00134000,08/26/2019,3.3,0.6023,8.7916,100,1
MSFT,135.45,MSFT190906P00134000,08/26/2019,1.9,-0.3943,8.7709,100,1
MSFT,135.45,MSFT190906C00135000,08/26/2019,2.68,0.5431,9.039,100,1
MSFT,135.45,MSFT190906P00135000,08/26/2019,2.23,-0.4561,9.037,100,1
MSFT,135.45,MSFT190906C00136000,08/26/2019,2.11,0.4791,9.0796,100,1
MSFT,135.45,MSFT190906P00136000,08/26/2019,2.79,-0.5225,9.0777,100,1
MSFT,135.45,MSFT190906C00137000,08/26/2019,1.72,0.4129,8.8743,100,1
MSFT,135.45,MSFT190906P00137000,08/26/2019,3.25,-0.5932,8.8428,100,1
MSFT,135.45,MSFT190906C00138000,08/26/2019,1.26,0.3452,8.3983,100,-1
MSFT,135.45,MSFT190906P00138000,08/26/2019,3.85,-0.6624,8.3278,100,1
MSFT,135.45,MSFT190906C00139000,08/26/2019,0.95,0.2808,7.6821,100,1
MSFT,135.45,MSFT190906P00139000,08/26/2019,4.8,-0.7311,7.5202,100,1
MSFT,135.45,MSFT190906C00140000,08/26/2019,0.65,0.2192,6.7347,100,-1
MSFT,135.45,MSFT190906P00140000,08/26/2019,5.2,-0.7947,6.4809,100,1
MSFT,135.45,MSFT190906C00141000,08/26/2019,0.45,0.1664,5.6874,100,-1
MSFT,135.45,MSFT190906P00141000,08/26/2019,6.35,-0.8445,5.4432,100,1
MSFT,135.45,MSFT190906C00142000,08/26/2019,0.33,0.1233,4.6469,100,1
MSFT,135.45,MSFT190906P00142000,08/26/2019,7.35,-0.8905,4.2707,100,1
MSFT,135.45,MSFT190906C00143000,08/26/2019,0.21,0.0889,3.6681,100,-1
MSFT,135.45,MSFT190906P00143000,08/26/2019,8.2,-0.9218,3.3299,100,-1
MSFT,135.45,MSFT190906C00144000,08/26/2019,0.13,0.0651,2.8938,100,1
MSFT,135.45,MSFT190906P00144000,08/26/2019,5.5,-0.9457,2.5114,100,1
MSFT,135.45,MSFT190906C00145000,08/26/2019,0.1,0.0476,2.2595,100,-1
MSFT,135.45,MSFT190906P00145000,08/26/2019,9.24,-0.9632,1.8334,100,1
MSFT,135.45,MSFT190906C00146000,08/26/2019,0.07,0.0334,1.6928,100,1
MSFT,135.45,MSFT190906P00146000,08/26/2019,7.97,-0.9758,1.2965,100,1
MSFT,135.45,MSFT190906C00147000,08/26/2019,0.06,0.0242,1.2953,100,-1
MSFT,135.45,MSFT190906P00147000,08/26/2019,12.8,-0.9845,0.8886,100,1
MSFT,135.45,MSFT190906C00148000,08/26/2019,0.04,0.0192,1.067,100,1
MSFT,135.45,MSFT190906P00148000,08/26/2019,0,-0.9903,0.5908,100,1
MSFT,135.45,MSFT190906C00149000,08/26/2019,0.04,0.0129,0.7563,100,1
MSFT,135.45,MSFT190906P00149000,08/26/2019,0,-0.9941,0.3812,100,1
MSFT,135.45,MSFT190906C00150000,08/26/2019,0.03,0.0084,0.5238,100,1
MSFT,135.45,MSFT190906P00150000,08/26/2019,15.7,-0.9965,0.2388,100,1
MSFT,135.45,MSFT190906C00152500,08/26/2019,0.03,0.0027,0.1896,100,-1
MSFT,135.45,MSFT190906P00152500,08/26/2019,0,-0.9992,0.0655,100,-1
